29.8369 	EXP 	New trial (rep=0, index=4): {'Stimulus': u'Stimuli/EBANG1.png', 'Neutral': u'Stimuli/EBNEU.png'}
30.0722 	EXP 	window1: recordFrameIntervals = False
30.1019 	EXP 	image: autoDraw = False
30.1019 	EXP 	image_2: autoDraw = False
30.1019 	EXP 	text: autoDraw = False
30.1019 	EXP 	text_3: autoDraw = False
30.1019 	EXP 	image: image = u'Stimuli/EBNEU.png'
30.1019 	EXP 	image_2: image = u'Stimuli/EBANG1.png'
30.1019 	EXP 	image: autoDraw = True
30.1019 	EXP 	image_2: autoDraw = True
30.1019 	EXP 	text: autoDraw = True
30.1019 	EXP 	text_3: autoDraw = True
30.1021 	EXP 	window1: recordFrameIntervals = False
33.2359 	DATA 	Keypress: 1
33.2374 	EXP 	New trial (rep=0, index=5): {'Stimulus': u'Stimuli/EBSUR3.png', 'Neutral': u'Stimuli/EBNEU.png'}
33.3669 	EXP 	window1: recordFrameIntervals = False
33.3853 	EXP 	image: autoDraw = False
33.3853 	EXP 	image_2: autoDraw = False
33.3853 	EXP 	text: autoDraw = False
33.3853 	EXP 	text_3: autoDraw = False
33.3853 	EXP 	image: image = u'Stimuli/EBNEU.png'
33.3853 	EXP 	image_2: image = u'Stimuli/EBSUR3.png'
33.3853 	EXP 	image: autoDraw = True
33.3853 	EXP 	image_2: autoDraw = True
33.3853 	EXP 	text: autoDraw = True
33.3853 	EXP 	text_3: autoDraw = True
33.3854 	EXP 	window1: recordFrameIntervals = False
34.8362 	DATA 	Keypress: 6
34.8378 	EXP 	New trial (rep=0, index=6): {'Stimulus': u'Stimuli/EBHAP3.png', 'Neutral': u'Stimuli/EBNEU.png'}
34.9879 	EXP 	window1: recordFrameIntervals = False
35.0016 	EXP 	image: autoDraw = False
35.0016 	EXP 	image_2: autoDraw = False
35.0016 	EXP 	text: autoDraw = False
35.0016 	EXP 	text_3: autoDraw = False
35.0016 	EXP 	image: image = u'Stimuli/EBNEU.png'
35.0016 	EXP 	image_2: image = u'Stimuli/EBHAP3.png'
35.0016 	EXP 	image: autoDraw = True
35.0016 	EXP 	image_2: autoDraw = True
35.0016 	EXP 	text: autoDraw = True
35.0016 	EXP 	text_3: autoDraw = True
35.0018 	EXP 	window1: recordFrameIntervals = False
37.6192 	DATA 	Keypress: 4
37.6208 	EXP 	New trial (rep=0, index=7): {'Stimulus': u'Stimuli/MGANG1.png', 'Neutral': u'Stimuli/MGNEU.png'}
37.7515 	EXP 	window1: recordFrameIntervals = False
37.7688 	EXP 	image: autoDraw = False
37.7688 	EXP 	image_2: autoDraw = False
37.7688 	EXP 	text: autoDraw = False
37.7688 	EXP 	text_3: autoDraw = False
37.7688 	EXP 	image: image = u'Stimuli/MGNEU.png'
37.7688 	EXP 	image_2: image = u'Stimuli/MGANG1.png'
37.7688 	EXP 	image: autoDraw = True
37.7688 	EXP 	image_2: autoDraw = True
37.7688 	EXP 	text: autoDraw = True
37.7688 	EXP 	text_3: autoDraw = True
37.7689 	EXP 	window1: recordFrameIntervals = False
49.7362 	DATA 	Keypress: 1
49.7379 	EXP 	New trial (rep=0, index=8): {'Stimulus': u'Stimuli/LDHAP2.png', 'Neutral': u'Stimuli/LDNEU.png'}
49.8880 	EXP 	window1: recordFrameIntervals = False
49.9020 	EXP 	image: autoDraw = False
49.9020 	EXP 	image_2: autoDraw = False
49.9020 	EXP 	text: autoDraw = False
49.9020 	EXP 	text_3: autoDraw = False
49.9020 	EXP 	image: image = u'Stimuli/LDNEU.png'
49.9020 	EXP 	image_2: image = u'Stimuli/LDHAP2.png'
49.9020 	EXP 	image: autoDraw = True
49.9020 	EXP 	image_2: autoDraw = True
49.9020 	EXP 	text: autoDraw = True
49.9020 	EXP 	text_3: autoDraw = True
49.9022 	EXP 	window1: recordFrameIntervals = False
52.0530 	DATA 	Keypress: 4
52.0547 	EXP 	New trial (rep=0, index=9): {'Stimulus': u'Stimuli/FGHAP3.png', 'Neutral': u'Stimuli/FGNEU.png'}
52.1941 	EXP 	window1: recordFrameIntervals = False
52.2191 	EXP 	image: autoDraw = False
52.2191 	EXP 	image_2: autoDraw = False
52.2191 	EXP 	text: autoDraw = False
52.2191 	EXP 	text_3: autoDraw = False
52.2191 	EXP 	image: image = u'Stimuli/FGNEU.png'
52.2191 	EXP 	image_2: image = u'Stimuli/FGHAP3.png'
52.2191 	EXP 	image: autoDraw = True
52.2191 	EXP 	image_2: autoDraw = True
52.2191 	EXP 	text: autoDraw = True
52.2191 	EXP 	text_3: autoDraw = True
52.2192 	EXP 	window1: recordFrameIntervals = False
53.3526 	DATA 	Keypress: 4
53.3533 	EXP 	New trial (rep=0, index=10): {'Stimulus': u'Stimuli/MGDIS2.png', 'Neutral': u'Stimuli/MGNEU.png'}
53.4754 	EXP 	window1: recordFrameIntervals = False
53.5024 	EXP 	image: autoDraw = False
53.5024 	EXP 	image_2: autoDraw = False
53.5024 	EXP 	text: autoDraw = False
53.5024 	EXP 	text_3: autoDraw = False
53.5024 	EXP 	image: image = u'Stimuli/MGNEU.png'
53.5024 	EXP 	image_2: image = u'Stimuli/MGDIS2.png'
53.5024 	EXP 	image: autoDraw = True
53.5024 	EXP 	image_2: autoDraw = True
53.5024 	EXP 	text: autoDraw = True
53.5024 	EXP 	text_3: autoDraw = True
53.5026 	EXP 	window1: recordFrameIntervals = False
55.2363 	DATA 	Keypress: 2
55.2379 	EXP 	New trial (rep=0, index=11): {'Stimulus': u'Stimuli/FFDIS2.png', 'Neutral': u'Stimuli/FFNEU.png'}
55.3851 	EXP 	window1: recordFrameIntervals = False
55.4024 	EXP 	image: autoDraw = False
55.4024 	EXP 	image_2: autoDraw = False
55.4024 	EXP 	text: autoDraw = False
55.4024 	EXP 	text_3: autoDraw = False
55.4024 	EXP 	image: image = u'Stimuli/FFNEU.png'
55.4024 	EXP 	image_2: image = u'Stimuli/FFDIS2.png'
55.4024 	EXP 	image: autoDraw = True
55.4024 	EXP 	image_2: autoDraw = True
55.4024 	EXP 	text: autoDraw = True
55.4024 	EXP 	text_3: autoDraw = True
55.4026 	EXP 	window1: recordFrameIntervals = False
58.5865 	DATA 	Keypress: 2
58.5881 	EXP 	New trial (rep=0, index=12): {'Stimulus': u'Stimuli/MGFEA3.png', 'Neutral': u'Stimuli/MGNEU.png'}
58.7218 	EXP 	window1: recordFrameIntervals = False
58.7355 	EXP 	image: autoDraw = False
58.7355 	EXP 	image_2: autoDraw = False
58.7355 	EXP 	text: autoDraw = False
58.7355 	EXP 	text_3: autoDraw = False
58.7355 	EXP 	image: image = u'Stimuli/MGNEU.png'
58.7355 	EXP 	image_2: image = u'Stimuli/MGFEA3.png'
58.7355 	EXP 	image: autoDraw = True
58.7355 	EXP 	image_2: autoDraw = True
58.7355 	EXP 	text: autoDraw = True
58.7355 	EXP 	text_3: autoDraw = True
58.7357 	EXP 	window1: recordFrameIntervals = False
64.8368 	DATA 	Keypress: 6
64.8553 	EXP 	New trial (rep=0, index=13): {'Stimulus': u'Stimuli/FGDIS2.png', 'Neutral': u'Stimuli/FGNEU.png'}
64.9909 	EXP 	window1: recordFrameIntervals = False
65.0023 	EXP 	image: autoDraw = False
65.0023 	EXP 	image_2: autoDraw = False
65.0023 	EXP 	text: autoDraw = False
65.0023 	EXP 	text_3: autoDraw = False
65.0023 	EXP 	image: image = u'Stimuli/FGNEU.png'
65.0023 	EXP 	image_2: image = u'Stimuli/FGDIS2.png'
65.0023 	EXP 	image: autoDraw = True
65.0023 	EXP 	image_2: autoDraw = True
65.0023 	EXP 	text: autoDraw = True
65.0023 	EXP 	text_3: autoDraw = True
65.0025 	EXP 	window1: recordFrameIntervals = False
68.5557 	DATA 	Keypress: 2
68.5716 	EXP 	New trial (rep=0, index=14): {'Stimulus': u'Stimuli/ARANG2.png', 'Neutral': u'Stimuli/ARNEU.png'}
68.7237 	EXP 	window1: recordFrameIntervals = False
68.7359 	EXP 	image: autoDraw = False
68.7359 	EXP 	image_2: autoDraw = False
68.7359 	EXP 	text: autoDraw = False
68.7359 	EXP 	text_3: autoDraw = False
68.7359 	EXP 	image: image = u'Stimuli/ARNEU.png'
68.7359 	EXP 	image_2: image = u'Stimuli/ARANG2.png'
68.7359 	EXP 	image: autoDraw = True
68.7359 	EXP 	image_2: autoDraw = True
68.7359 	EXP 	text: autoDraw = True
68.7359 	EXP 	text_3: autoDraw = True
68.7361 	EXP 	window1: recordFrameIntervals = False
71.3367 	DATA 	Keypress: 1
71.3383 	EXP 	New trial (rep=0, index=15): {'Stimulus': u'Stimuli/FFFEA2.png', 'Neutral': u'Stimuli/FFNEU.png'}
71.4846 	EXP 	window1: recordFrameIntervals = False
71.5029 	EXP 	image: autoDraw = False
71.5029 	EXP 	image_2: autoDraw = False
71.5029 	EXP 	text: autoDraw = False
71.5029 	EXP 	text_3: autoDraw = False
71.5029 	EXP 	image: image = u'Stimuli/FFNEU.png'
71.5029 	EXP 	image_2: image = u'Stimuli/FFFEA2.png'
71.5029 	EXP 	image: autoDraw = True
71.5029 	EXP 	image_2: autoDraw = True
71.5029 	EXP 	text: autoDraw = True
71.5029 	EXP 	text_3: autoDraw = True
71.5032 	EXP 	window1: recordFrameIntervals = False
74.7037 	DATA 	Keypress: 3
74.7054 	EXP 	New trial (rep=0, index=16): {'Stimulus': u'Stimuli/MGHAP3.png', 'Neutral': u'Stimuli/MGNEU.png'}
74.8513 	EXP 	window1: recordFrameIntervals = False
74.8697 	EXP 	image: autoDraw = False
74.8697 	EXP 	image_2: autoDraw = False
74.8697 	EXP 	text: autoDraw = False
74.8697 	EXP 	text_3: autoDraw = False
74.8697 	EXP 	image: image = u'Stimuli/MGNEU.png'
74.8697 	EXP 	image_2: image = u'Stimuli/MGHAP3.png'
74.8697 	EXP 	image: autoDraw = True
74.8697 	EXP 	image_2: autoDraw = True
74.8697 	EXP 	text: autoDraw = True
74.8697 	EXP 	text_3: autoDraw = True
74.8698 	EXP 	window1: recordFrameIntervals = False
76.3559 	DATA 	Keypress: 4
76.3716 	EXP 	New trial (rep=0, index=17): {'Stimulus': u'Stimuli/LDANG3.png', 'Neutral': u'Stimuli/LDNEU.png'}
76.5364 	EXP 	window1: recordFrameIntervals = False
76.5532 	EXP 	image: autoDraw = False
76.5532 	EXP 	image_2: autoDraw = False
76.5532 	EXP 	text: autoDraw = False
76.5532 	EXP 	text_3: autoDraw = False
76.5532 	EXP 	image: image = u'Stimuli/LDNEU.png'
76.5532 	EXP 	image_2: image = u'Stimuli/LDANG3.png'
76.5532 	EXP 	image: autoDraw = True
76.5532 	EXP 	image_2: autoDraw = True
